type,fileName,start,end,status,method,host,path,query,response,json,fileId,jobId,jobStatus
UPLOAD,,2022-03-17T12:52:44.555+02:00,2022-03-17T12:52:50.444+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312fc370000e1034c0568,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_2c85812e-821d-4926-a451-f7064020fd2c&x-amz-meta-file-name=IMG_0066.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105244Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=d75e4171cdeb770f59f0e17e70fc77c551a1f775da7a47755460cea8b6b5926b,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312fc370000e1034c0568,,
JOB_TRACKING,,2022-03-17T12:52:45.812+02:00,2022-03-17T12:52:46.029+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bedaa62d-af92-4247-a68d-e140505b79fa,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bedaa62d-af92-4247-a68d-e140505b79fa"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0058.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0058.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312ed370000e1034c0563""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312ed370000e1034c0563,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bedaa62d-af92-4247-a68d-e140505b79fa,JobDone
JOB_TRACKING,,2022-03-17T12:52:46.669+02:00,2022-03-17T12:52:46.874+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_964ca0d0-cd98-41ed-94b8-7a3f8119dbba,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_964ca0d0-cd98-41ed-94b8-7a3f8119dbba"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0059.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0059.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f23700008d8cb45541""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f23700008d8cb45541,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_964ca0d0-cd98-41ed-94b8-7a3f8119dbba,JobDone
JOB_TRACKING,,2022-03-17T12:52:46.670+02:00,2022-03-17T12:52:46.875+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_35ebc6b4-5367-40f2-9026-1409ee38807a,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_35ebc6b4-5367-40f2-9026-1409ee38807a"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0062.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0062.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f5370000e1034c0565""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f5370000e1034c0565,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_35ebc6b4-5367-40f2-9026-1409ee38807a,JobDone
JOB_TRACKING,,2022-03-17T12:52:46.697+02:00,2022-03-17T12:52:46.900+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_d1a449c1-1c33-484e-b684-81a9baead0e9,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_d1a449c1-1c33-484e-b684-81a9baead0e9"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0063.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0063.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f5370000e1034c0566""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f5370000e1034c0566,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_d1a449c1-1c33-484e-b684-81a9baead0e9,JobDone
JOB_TRACKING,,2022-03-17T12:52:46.898+02:00,2022-03-17T12:52:47.105+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3169dc14-dd73-4007-be32-2390ddb7d52b,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3169dc14-dd73-4007-be32-2390ddb7d52b"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0064.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0064.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f53700008d8cb45542""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f53700008d8cb45542,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3169dc14-dd73-4007-be32-2390ddb7d52b,JobDone
JOB_TRACKING,,2022-03-17T12:52:47.796+02:00,2022-03-17T12:52:48.008+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3463d6eb-92fc-4ca0-a030-157cf5fb12fb,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3463d6eb-92fc-4ca0-a030-157cf5fb12fb"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0060.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0060.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f23700008d8cb45540""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f23700008d8cb45540,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_3463d6eb-92fc-4ca0-a030-157cf5fb12fb,JobDone
JOB_TRACKING,,2022-03-17T12:52:49.101+02:00,2022-03-17T12:52:49.306+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_d2fb1c56-36e7-430e-b8f8-4056d0533889,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_d2fb1c56-36e7-430e-b8f8-4056d0533889"",""status"":""JobDone"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0061.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0061.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f2370000e1034c0564""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312f2370000e1034c0564,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_d2fb1c56-36e7-430e-b8f8-4056d0533889,JobDone
GET_URL,IMG_0067.JPG,2022-03-17T12:52:50.456+02:00,2022-03-17T12:52:50.812+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0067.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331302370000e1034c0569"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_54b701e3-147c-450a-90da-7c07369bce87"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331302370000e1034c0569?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_54b701e3-147c-450a-90da-7c07369bce87&x-amz-meta-file-name=IMG_0067.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105250Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=40503cb0cc7f6cf70016e176c2927839435b58fa6dab9fd192ee08503ced7249"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331302370000e1034c0569,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_54b701e3-147c-450a-90da-7c07369bce87,
GET_URL,IMG_0069.JPG,2022-03-17T12:52:50.691+02:00,2022-03-17T12:52:51.033+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0069.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331302370000e1034c056a"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_6713eb93-590a-4d0d-be81-b2aaf897d1dd"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331302370000e1034c056a?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_6713eb93-590a-4d0d-be81-b2aaf897d1dd&x-amz-meta-file-name=IMG_0069.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105251Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=48d10eeb7ea486041304669ff0e17b4f676ebb43f2a74d9202bd3f9fef217411"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331302370000e1034c056a,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_6713eb93-590a-4d0d-be81-b2aaf897d1dd,
UPLOAD,,2022-03-17T12:52:50.848+02:00,2022-03-17T12:52:52.980+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331302370000e1034c0569,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_54b701e3-147c-450a-90da-7c07369bce87&x-amz-meta-file-name=IMG_0067.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105250Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=40503cb0cc7f6cf70016e176c2927839435b58fa6dab9fd192ee08503ced7249,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_62331302370000e1034c0569,,
UPLOAD,,2022-03-17T12:52:51.051+02:00,2022-03-17T12:52:53.318+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331302370000e1034c056a,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_6713eb93-590a-4d0d-be81-b2aaf897d1dd&x-amz-meta-file-name=IMG_0069.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105251Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=48d10eeb7ea486041304669ff0e17b4f676ebb43f2a74d9202bd3f9fef217411,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_62331302370000e1034c056a,,
GET_URL,IMG_0070.JPG,2022-03-17T12:52:53+02:00,2022-03-17T12:52:53.343+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0070.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331305370000e1034c056b"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_c9e7f392-fdb3-4601-8f78-832e47fe917b"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331305370000e1034c056b?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_c9e7f392-fdb3-4601-8f78-832e47fe917b&x-amz-meta-file-name=IMG_0070.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105253Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=3ebbd5801bd04c74891f021780d048fc74d52f6530c12476ce5c46c9159f529d"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331305370000e1034c056b,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_c9e7f392-fdb3-4601-8f78-832e47fe917b,
GET_URL,IMG_0071.JPG,2022-03-17T12:52:53.324+02:00,2022-03-17T12:52:53.675+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0071.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313053700008d8cb45546"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d1bdf74-6b94-4852-8934-7cbd0988b488"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313053700008d8cb45546?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d1bdf74-6b94-4852-8934-7cbd0988b488&x-amz-meta-file-name=IMG_0071.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105253Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=c2285b12e53aae6dc7268d828100d4d882375123d98b07bcdcdf63df6325cfe2"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313053700008d8cb45546,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d1bdf74-6b94-4852-8934-7cbd0988b488,
UPLOAD,,2022-03-17T12:52:53.354+02:00,2022-03-17T12:52:54.580+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331305370000e1034c056b,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_c9e7f392-fdb3-4601-8f78-832e47fe917b&x-amz-meta-file-name=IMG_0070.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105253Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=3ebbd5801bd04c74891f021780d048fc74d52f6530c12476ce5c46c9159f529d,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_62331305370000e1034c056b,,
JOB_TRACKING,,2022-03-17T12:52:53.451+02:00,2022-03-17T12:52:53.655+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_2c85812e-821d-4926-a451-f7064020fd2c,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_2c85812e-821d-4926-a451-f7064020fd2c"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0066.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0066.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312fc370000e1034c0568""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312fc370000e1034c0568,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_2c85812e-821d-4926-a451-f7064020fd2c,JobInProgress
UPLOAD,,2022-03-17T12:52:53.704+02:00,2022-03-17T12:52:54.933+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313053700008d8cb45546,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d1bdf74-6b94-4852-8934-7cbd0988b488&x-amz-meta-file-name=IMG_0071.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105253Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=c2285b12e53aae6dc7268d828100d4d882375123d98b07bcdcdf63df6325cfe2,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623313053700008d8cb45546,,
JOB_TRACKING,,2022-03-17T12:52:53.707+02:00,2022-03-17T12:52:53.915+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bee5130d-e4c6-4558-8f34-a72d8cbe55f6,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bee5130d-e4c6-4558-8f34-a72d8cbe55f6"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0068.JPG"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a""}}",,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_bee5130d-e4c6-4558-8f34-a72d8cbe55f6,JobInProgress
GET_URL,IMG_0072.JPG,2022-03-17T12:52:54.586+02:00,2022-03-17T12:52:54.926+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0072.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331306370000e1034c056c"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_feb71d90-7da2-4118-b9af-ec08135efcd2"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331306370000e1034c056c?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_feb71d90-7da2-4118-b9af-ec08135efcd2&x-amz-meta-file-name=IMG_0072.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105255Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=cdf908134e5666d0ae0ebd9e1df3cd7c58617e63767465ae4730a874e4864d94"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_62331306370000e1034c056c,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_feb71d90-7da2-4118-b9af-ec08135efcd2,
GET_URL,IMG_0073.JPG,2022-03-17T12:52:54.938+02:00,2022-03-17T12:52:55.278+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0073.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623313073700008d8cb45547"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_227cc65c-9c32-4a52-b92b-7fd2713db916"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623313073700008d8cb45547?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_227cc65c-9c32-4a52-b92b-7fd2713db916&x-amz-meta-file-name=IMG_0073.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105255Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=2e077adf8e7883c20f06dd8987d9cbfb0446bd9c92284331fe1f372e548ae765"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623313073700008d8cb45547,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_227cc65c-9c32-4a52-b92b-7fd2713db916,
UPLOAD,,2022-03-17T12:52:54.952+02:00,2022-03-17T12:52:55.828+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/62331306370000e1034c056c,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_feb71d90-7da2-4118-b9af-ec08135efcd2&x-amz-meta-file-name=IMG_0072.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105255Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=cdf908134e5666d0ae0ebd9e1df3cd7c58617e63767465ae4730a874e4864d94,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_62331306370000e1034c056c,,
